"Ad Name","Target URL","Video Creative ID","Thumbnail Creative ID","Headline","Brand Name"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-196AFB15-VID","PLACEHOLDER_URL","1032530621","1032530741","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-3A59E047-VID","PLACEHOLDER_URL","1032530631","1032530751","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-1AABCE91-VID","PLACEHOLDER_URL","1032530641","1032530761","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-8DA980D3-VID","PLACEHOLDER_URL","1032530651","1032530771","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-0DD90972-VID","PLACEHOLDER_URL","1032530661","1032530781","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-749E6685-VID","PLACEHOLDER_URL","1032530671","1032530791","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-1B278582-VID","PLACEHOLDER_URL","1032530681","1032530801","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-396AC79B-VID","PLACEHOLDER_URL","1032530691","1032530811","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-0C2C96A6-VID","PLACEHOLDER_URL","1032530711","1032530821","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-2462F168-VID","PLACEHOLDER_URL","1032530701","1032530831","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-6F42DA1E-VID","PLACEHOLDER_URL","1032530721","1032530841","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-E5E36644-VID","PLACEHOLDER_URL","1032530731","1032530851","General","PLACEHOLDER_BRAND"
