"Ad Name","Target URL","Video Creative ID","Thumbnail Creative ID","Headline","Brand Name"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-C6C8DF5D-VID","PLACEHOLDER_URL","1032564091","1032564201","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-022A451E-VID","PLACEHOLDER_URL","1032564081","1032564211","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-57225780-VID","PLACEHOLDER_URL","1032564101","1032564231","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-CA005F34-VID","PLACEHOLDER_URL","1032564111","1032564221","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-82549F6F-VID","PLACEHOLDER_URL","1032564121","1032564241","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-EDCA897A-VID","PLACEHOLDER_URL","1032564141","1032564251","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-E2712520-VID","PLACEHOLDER_URL","1032564131","1032564271","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-5B26305F-VID","PLACEHOLDER_URL","1032564151","1032564261","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-FD791B99-VID","PLACEHOLDER_URL","1032564161","1032564281","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-059A9D69-VID","PLACEHOLDER_URL","1032564171","1032564291","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-B18F396F-VID","PLACEHOLDER_URL","1032564181","1032564301","Milf","PLACEHOLDER_BRAND"
"VID_EN_Milf_F_Real_NSFW_Generic_Seras_4sec_ID-DA163562-VID","PLACEHOLDER_URL","1032564191","1032564311","Milf","PLACEHOLDER_BRAND"
